Player ID,Season ID,Experience
201937,2017-18,7
201937,2016-17,6
201937,2015-16,5
201939,2023-24,15
201939,2022-23,14
201939,2021-22,13
201939,2020-21,12
201939,2019-20,11
201939,2018-19,10
201939,2017-18,9
201939,2016-17,8
201939,2015-16,7
201941,2023-24,8
201941,2022-23,8
201941,2021-22,8
201941,2020-21,8
201941,2019-20,8
201941,2018-19,8
201941,2017-18,8
201941,2016-17,8
201941,2015-16,7
201942,2023-24,15
201942,2022-23,14
201942,2021-22,13
201942,2020-21,12
201942,2019-20,11
201942,2018-19,10
201942,2017-18,9
201942,2016-17,8
201942,2015-16,7
201943,2023-24,9
201943,2022-23,9
201943,2021-22,9
201943,2020-21,9
201943,2019-20,9
201943,2018-19,9
201943,2017-18,9
201943,2016-17,8
201943,2015-16,7
201945,2023-24,8
201945,2022-23,8
201945,2021-22,8
201945,2020-21,8
201945,2019-20,8
201945,2018-19,8
201945,2017-18,8
201945,2016-17,8
201945,2015-16,7
201946,2023-24,7
201946,2022-23,7
201946,2021-22,7
201946,2020-21,7
201946,2019-20,7
201946,2018-19,7
201946,2017-18,7
201946,2016-17,7
201946,2015-16,7
201949,2023-24,15
201949,2022-23,14
201949,2021-22,13
201949,2020-21,12
201949,2019-20,11
201949,2018-19,10
201949,2017-18,9
201949,2016-17,8
201949,2015-16,7
201950,2023-24,15
201950,2022-23,14
201950,2021-22,13
201950,2020-21,12
201950,2019-20,11
201950,2018-19,10
201950,2017-18,9
201950,2016-17,8
201950,2015-16,7
201951,2023-24,8
201951,2022-23,8
201951,2021-22,8
201951,2020-21,8
201951,2019-20,8
201951,2018-19,8
201951,2017-18,8
201951,2016-17,8
201951,2015-16,7
201952,2023-24,12
201952,2022-23,12
201952,2021-22,12
201952,2020-21,12
201952,2019-20,11
201952,2018-19,10
201952,2017-18,9
201952,2016-17,8
201952,2015-16,7
201954,2023-24,11
201954,2022-23,11
201954,2021-22,11
201954,2020-21,10
201954,2019-20,10
201954,2018-19,10
201954,2017-18,9
201954,2016-17,8
201954,2015-16,7
1627362,2023-24,3
1627362,2022-23,3
1627362,2021-22,3
1627362,2020-21,3
1627362,2019-20,3
1627362,2018-19,3
1627362,2017-18,3
1627362,2016-17,2
1627362,2015-16,1
201956,2023-24,10
201956,2022-23,10
201956,2021-22,10
201956,2020-21,10
201956,2019-20,10
201956,2018-19,10
201956,2017-18,9
201956,2016-17,8
201956,2015-16,7
201959,2023-24,15
201959,2022-23,14
201959,2021-22,13
201959,2020-21,12
201959,2019-20,11
201959,2018-19,10
201959,2017-18,9
201959,2016-17,8
201959,2015-16,7
201960,2023-24,11
201960,2022-23,11
201960,2021-22,11
201960,2020-21,11
201960,2019-20,11
201960,2018-19,10
201960,2017-18,9
201960,2016-17,8
201960,2015-16,7
201961,2023-24,13
201961,2022-23,13
201961,2021-22,13
201961,2020-21,12
201961,2019-20,11
201961,2018-19,10
201961,2017-18,9
201961,2016-17,8
201961,2015-16,7
201962,2023-24,8
201962,2022-23,8
201962,2021-22,8
201962,2020-21,8
201962,2019-20,8
201962,2018-19,8
201962,2017-18,8
201962,2016-17,8
201962,2015-16,7
201965,2023-24,6
201965,2022-23,6
201965,2021-22,6
201965,2020-21,6
201965,2019-20,6
201965,2018-19,6
201965,2017-18,6
201965,2016-17,6
201965,2015-16,6
201967,2023-24,10
201967,2022-23,10
201967,2021-22,10
201967,2020-21,10
201967,2019-20,10
201967,2018-19,10
201967,2017-18,9
201967,2016-17,8
201967,2015-16,7
201973,2023-24,9
201973,2022-23,9
201973,2021-22,9
201973,2020-21,9
201973,2019-20,9
201973,2018-19,9
201973,2017-18,8
201973,2016-17,7
201973,2015-16,6
201975,2023-24,10
201975,2022-23,10
201975,2021-22,10
201975,2020-21,10
201975,2019-20,10
201975,2018-19,10
201975,2017-18,9
201975,2016-17,8
201975,2015-16,7
201976,2023-24,12
201976,2022-23,11
201976,2021-22,10
201976,2020-21,9
201976,2019-20,8
201976,2018-19,7
201976,2017-18,6
201976,2016-17,5
201976,2015-16,4
201977,2023-24,8
201977,2022-23,8
201977,2021-22,8
201977,2020-21,8
201977,2019-20,8
201977,2018-19,8
201977,2017-18,8
201977,2016-17,8
201977,2015-16,7
201978,2023-24,7
201978,2022-23,7
201978,2021-22,7
201978,2020-21,7
201978,2019-20,7
201978,2018-19,7
201978,2017-18,7
201978,2016-17,7
201978,2015-16,7
201980,2023-24,15
201980,2022-23,14
201980,2021-22,13
201980,2020-21,12
201980,2019-20,11
201980,2018-19,10
201980,2017-18,9
201980,2016-17,8
201980,2015-16,7
1627395,2023-24,1
1627395,2022-23,1
1627395,2021-22,1
1627395,2020-21,1
1627395,2019-20,1
1627395,2018-19,1
201988,2023-24,15
201988,2022-23,14
201988,2021-22,13
201988,2020-21,12
201988,2019-20,11
201988,2018-19,10
201988,2017-18,9
201988,2016-17,8
201988,2015-16,7
202066,2023-24,14
202066,2022-23,13
202066,2021-22,12
202066,2020-21,11
202066,2019-20,10
202066,2018-19,9
202066,2017-18,8
202066,2016-17,7
202066,2015-16,6
202083,2023-24,15
202083,2022-23,14
202083,2021-22,13
202083,2020-21,12
202083,2019-20,11
202083,2018-19,10
202083,2017-18,9
202083,2016-17,8
202083,2015-16,7
202087,2023-24,8
202087,2022-23,8
202087,2021-22,8
202087,2020-21,8
202087,2019-20,8
202087,2018-19,8
202087,2017-18,8
202087,2016-17,8
202087,2015-16,7
202322,2023-24,11
202322,2022-23,11
202322,2021-22,10
202322,2020-21,10
202322,2019-20,9
202322,2018-19,9
202322,2017-18,8
202322,2016-17,7
202322,2015-16,6
202323,2023-24,10
202323,2022-23,10
202323,2021-22,10
202323,2020-21,10
202323,2019-20,10
202323,2018-19,9
202323,2017-18,8
202323,2016-17,7
202323,2015-16,6
1627732,2023-24,6
1627732,2022-23,5
1627732,2021-22,4
1627732,2020-21,4
1627732,2019-20,3
1627732,2018-19,2
1627732,2017-18,1
202325,2023-24,9
202325,2022-23,9
202325,2021-22,9
202325,2020-21,9
202325,2019-20,9
202325,2018-19,9
202325,2017-18,8
202325,2016-17,7
202325,2015-16,6
1627733,2023-24,4
1627733,2022-23,4
1627733,2021-22,4
1627733,2020-21,4
1627733,2019-20,4
1627733,2018-19,3
1627733,2017-18,2
1627733,2016-17,1
202327,2023-24,7
202327,2022-23,7
202327,2021-22,7
202327,2020-21,7
202327,2019-20,7
202327,2018-19,7
202327,2017-18,6
202327,2016-17,5
202327,2015-16,5
1627735,2023-24,3
1627735,2022-23,3
1627735,2021-22,3
1627735,2020-21,3
1627735,2019-20,3
1627735,2018-19,3
1627735,2017-18,2
1627735,2016-17,1
202324,2023-24,12
202324,2022-23,12
202324,2021-22,12
202324,2020-21,11
202324,2019-20,10
202324,2018-19,9
202324,2017-18,8
202324,2016-17,7
202324,2015-16,6
1627734,2023-24,8
1627734,2022-23,7
1627734,2021-22,6
1627734,2020-21,5
1627734,2019-20,4
1627734,2018-19,3
1627734,2017-18,2
1627734,2016-17,1
202326,2023-24,11
202326,2022-23,11
202326,2021-22,11
202326,2020-21,10
202326,2019-20,9
202326,2018-19,9
202326,2017-18,8
202326,2016-17,7
202326,2015-16,6
202332,2023-24,8
202332,2022-23,8
202332,2021-22,8
202332,2020-21,8
202332,2019-20,8
202332,2018-19,8
202332,2017-18,8
202332,2016-17,7
202332,2015-16,6
1627736,2023-24,8
1627736,2022-23,7
1627736,2021-22,6
1627736,2020-21,5
1627736,2019-20,4
1627736,2018-19,3
1627736,2017-18,2
1627736,2016-17,1
1627737,2023-24,6
1627737,2022-23,6
1627737,2021-22,6
1627737,2020-21,5
1627737,2019-20,4
1627737,2018-19,3
1627737,2017-18,2
1627737,2016-17,1
202335,2023-24,11
202335,2022-23,11
202335,2021-22,11
202335,2020-21,11
202335,2019-20,10
202335,2018-19,9
202335,2017-18,8
202335,2016-17,7
202335,2015-16,6
202330,2023-24,14
202330,2022-23,13
202330,2021-22,12
202330,2020-21,11
202330,2019-20,10
202330,2018-19,9
202330,2017-18,8
202330,2016-17,7
202330,2015-16,6
202337,2023-24,8
202337,2022-23,8
202337,2021-22,8
202337,2020-21,8
202337,2019-20,8
202337,2018-19,8
202337,2017-18,8
202337,2016-17,7
202337,2015-16,6
202338,2023-24,7
202338,2022-23,7
202338,2021-22,7
202338,2020-21,7
202338,2019-20,7
202338,2018-19,7
202338,2017-18,7
202338,2016-17,7
202338,2015-16,6
1627739,2023-24,8
1627739,2022-23,7
1627739,2021-22,6
1627739,2020-21,5
1627739,2019-20,4
1627739,2018-19,3
1627739,2017-18,2
1627739,2016-17,1
202331,2023-24,14
202331,2022-23,13
202331,2021-22,12
202331,2020-21,11
202331,2019-20,10
202331,2018-19,9
202331,2017-18,8
202331,2016-17,7
202331,2015-16,6
202341,2023-24,5
202341,2022-23,5
202341,2021-22,5
202341,2020-21,5
202341,2019-20,5
202341,2018-19,5
202341,2017-18,5
202341,2016-17,5
202341,2015-16,5
1627741,2023-24,8
1627741,2022-23,7
1627741,2021-22,6
1627741,2020-21,5
1627741,2019-20,4
1627741,2018-19,3
1627741,2017-18,2
1627741,2016-17,1
1627742,2023-24,8
1627742,2022-23,7
1627742,2021-22,6
1627742,2020-21,5
1627742,2019-20,4
1627742,2018-19,3
1627742,2017-18,2
1627742,2016-17,1
202344,2023-24,8
202344,2022-23,8
202344,2021-22,8
202344,2020-21,8
202344,2019-20,8
202344,2018-19,8
202344,2017-18,8
202344,2016-17,7
202344,2015-16,6
1627745,2023-24,8
1627745,2022-23,7
1627745,2021-22,6
1627745,2020-21,5
1627745,2019-20,4
1627745,2018-19,3
1627745,2017-18,2
1627745,2016-17,1
1627747,2023-24,8
1627747,2022-23,7
1627747,2021-22,6
1627747,2020-21,5
1627747,2019-20,4
1627747,2018-19,3
1627747,2017-18,2
1627747,2016-17,1
202339,2023-24,12
202339,2022-23,12
202339,2021-22,12
202339,2020-21,11
202339,2019-20,10
202339,2018-19,9
202339,2017-18,8
202339,2016-17,7
202339,2015-16,6
1627749,2023-24,7
1627749,2022-23,6
1627749,2021-22,5
1627749,2020-21,4
1627749,2019-20,3
1627749,2018-19,2
1627749,2017-18,2
1627749,2016-17,1
1627750,2023-24,7
1627750,2022-23,6
1627750,2021-22,5
1627750,2020-21,5
1627750,2019-20,4
1627750,2018-19,3
1627750,2017-18,2
1627750,2016-17,1
1627751,2023-24,8
1627751,2022-23,7
1627751,2021-22,6
1627751,2020-21,5
1627751,2019-20,4
1627751,2018-19,3
1627751,2017-18,2
1627751,2016-17,1
1627752,2023-24,8
1627752,2022-23,7
1627752,2021-22,6
1627752,2020-21,5
1627752,2019-20,4
1627752,2018-19,3
1627752,2017-18,2
1627752,2016-17,1
1627756,2023-24,5
1627756,2022-23,5
1627756,2021-22,5
1627756,2020-21,4
1627756,2019-20,3
1627756,2018-19,2
1627756,2017-18,2
1627756,2016-17,1
202347,2023-24,7
202347,2022-23,7
202347,2021-22,7
202347,2020-21,7
202347,2019-20,7
202347,2018-19,7
202347,2017-18,6
202347,2016-17,5
202347,2015-16,5
1627759,2023-24,8
1627759,2022-23,7
1627759,2021-22,6
1627759,2020-21,5
1627759,2019-20,4
1627759,2018-19,3
1627759,2017-18,2
1627759,2016-17,1
1627758,2023-24,3
1627758,2022-23,3
1627758,2021-22,3
1627758,2020-21,3
1627758,2019-20,3
1627758,2018-19,3
1627758,2017-18,2
1627758,2016-17,1
1627761,2023-24,6
1627761,2022-23,6
1627761,2021-22,6
1627761,2020-21,5
1627761,2019-20,4
1627761,2018-19,3
1627761,2017-18,2
1627761,2016-17,1
202348,2023-24,6
202348,2022-23,6
202348,2021-22,6
202348,2020-21,6
202348,2019-20,6
202348,2018-19,6
202348,2017-18,6
202348,2016-17,5
202348,2015-16,4
1627763,2023-24,8
1627763,2022-23,7
1627763,2021-22,6
1627763,2020-21,5
1627763,2019-20,4
1627763,2018-19,3
1627763,2017-18,2
1627763,2016-17,1
202355,2023-24,10
202355,2022-23,10
202355,2021-22,10
202355,2020-21,9
202355,2019-20,8
202355,2018-19,7
202355,2017-18,6
202355,2016-17,5
202355,2015-16,4
202357,2023-24,7
202357,2022-23,7
202357,2021-22,7
202357,2020-21,6
202357,2019-20,5
202357,2018-19,4
202357,2017-18,3
202357,2016-17,2
202357,2015-16,1
1627738,2023-24,3
1627738,2022-23,3
1627738,2021-22,3
1627738,2020-21,3
1627738,2019-20,3
1627738,2018-19,3
1627738,2017-18,2
1627738,2016-17,1
1627767,2023-24,5
1627767,2022-23,5
1627767,2021-22,5
1627767,2020-21,4
1627767,2019-20,4
1627767,2018-19,3
1627767,2017-18,2
1627767,2016-17,1
1627762,2023-24,2
1627762,2022-23,2
1627762,2021-22,2
1627762,2020-21,2
1627762,2019-20,2
1627762,2018-19,2
1627762,2017-18,2
1627762,2016-17,1
202362,2023-24,10
202362,2022-23,10
202362,2021-22,10
202362,2020-21,9
202362,2019-20,9
202362,2018-19,9
202362,2017-18,8
202362,2016-17,7
202362,2015-16,6
1627770,2023-24,2
1627770,2022-23,2
1627770,2021-22,2
1627770,2020-21,2
1627770,2019-20,2
1627770,2018-19,2
1627770,2017-18,2
1627770,2016-17,1
1627772,2023-24,2
1627772,2022-23,2
1627772,2021-22,2
1627772,2020-21,2
1627772,2019-20,2
1627772,2018-19,2
1627772,2017-18,1
1627771,2023-24,1
1627771,2022-23,1
1627771,2021-22,1
1627771,2020-21,1
1627771,2019-20,1
1627771,2018-19,1
1627771,2017-18,1
1627771,2016-17,1
1627774,2023-24,6
1627774,2022-23,6
1627774,2021-22,6
1627774,2020-21,5
1627774,2019-20,4
1627774,2018-19,3
1627774,2017-18,2
1627774,2016-17,1
1627775,2023-24,5
1627775,2022-23,5
1627775,2021-22,5
1627775,2020-21,5
1627775,2019-20,4
1627775,2018-19,3
1627775,2017-18,2
1627775,2016-17,1
1627740,2023-24,5
1627740,2022-23,5
1627740,2021-22,5
1627740,2020-21,5
1627740,2019-20,4
1627740,2018-19,3
1627740,2017-18,2
1627740,2016-17,1
1627777,2023-24,8
1627777,2022-23,7
1627777,2021-22,6
1627777,2020-21,5
1627777,2019-20,4
1627777,2018-19,3
1627777,2017-18,2
1627777,2016-17,1
1627778,2023-24,2
1627778,2022-23,2
1627778,2021-22,2
1627778,2020-21,2
1627778,2019-20,2
1627778,2018-19,2
1627778,2017-18,2
1627778,2016-17,1
1627779,2023-24,1
1627779,2022-23,1
1627779,2021-22,1
1627779,2020-21,1
1627779,2019-20,1
1627779,2018-19,1
1627779,2017-18,1
1627780,2023-24,8
1627780,2022-23,7
1627780,2021-22,6
1627780,2020-21,5
1627780,2019-20,4
1627780,2018-19,3
1627780,2017-18,2
1627780,2016-17,1
1627781,2023-24,3
1627781,2022-23,3
1627781,2021-22,3
1627781,2020-21,3
1627781,2019-20,3
1627781,2018-19,3
1627781,2017-18,2
1627781,2016-17,1
1627782,2023-24,4
1627782,2022-23,4
1627782,2021-22,4
1627782,2020-21,3
1627782,2019-20,3
1627782,2018-19,3
1627782,2017-18,2
1627782,2016-17,1
1627783,2023-24,8
1627783,2022-23,7
1627783,2021-22,6
1627783,2020-21,5
1627783,2019-20,4
1627783,2018-19,3
1627783,2017-18,2
1627783,2016-17,1
1627784,2023-24,2
1627784,2022-23,2
1627784,2021-22,2
1627784,2020-21,2
1627784,2019-20,2
1627784,2018-19,1
1627784,2017-18,1
1627784,2016-17,1
1627785,2023-24,2
1627785,2022-23,2
1627785,2021-22,2
1627785,2020-21,2
1627785,2019-20,2
1627785,2018-19,2
1627785,2017-18,2
1627785,2016-17,1
1627786,2023-24,3
1627786,2022-23,3
1627786,2021-22,3
1627786,2020-21,3
1627786,2019-20,3
1627786,2018-19,3
1627786,2017-18,2
1627786,2016-17,1
1627788,2023-24,7
1627788,2022-23,6
1627788,2021-22,5
1627788,2020-21,4
1627788,2019-20,3
1627788,2018-19,2
1627788,2017-18,1
1627789,2023-24,6
1627789,2022-23,6
1627789,2021-22,6
1627789,2020-21,5
1627789,2019-20,4
1627789,2018-19,3
1627789,2017-18,2
1627789,2016-17,1
1627790,2023-24,3
1627790,2022-23,3
1627790,2021-22,3
1627790,2020-21,3
1627790,2019-20,3
1627790,2018-19,2
1627790,2017-18,1
202379,2023-24,7
202379,2022-23,7
202379,2021-22,7
202379,2020-21,7
202379,2019-20,7
202379,2018-19,7
202379,2017-18,7
202379,2016-17,6
202379,2015-16,6
1627743,2023-24,3
1627743,2022-23,3
1627743,2021-22,3
1627743,2020-21,3
1627743,2019-20,3
1627743,2018-19,3
1627743,2017-18,2
1627743,2016-17,1
1627787,2023-24,1
1627787,2022-23,1
1627787,2021-22,1
1627787,2020-21,1
1627787,2019-20,1
1627787,2018-19,1
1627787,2017-18,1
1627787,2016-17,1
1627744,2023-24,2
1627744,2022-23,2
1627744,2021-22,2
1627744,2020-21,2
1627744,2019-20,2
1627744,2018-19,2
1627744,2017-18,2
1627744,2016-17,1
202389,2023-24,8
202389,2022-23,8
202389,2021-22,8
202389,2020-21,8
202389,2019-20,8
202389,2018-19,8
202389,2017-18,8
202389,2016-17,7
202389,2015-16,6
202388,2023-24,5
202388,2022-23,5
202388,2021-22,5
202388,2020-21,5
202388,2019-20,5
202388,2018-19,5
202388,2017-18,5
202388,2016-17,5
202388,2015-16,5
202391,2023-24,9
202391,2022-23,9
202391,2021-22,9
202391,2020-21,9
202391,2019-20,9
202391,2018-19,9
202391,2017-18,8
202391,2016-17,7
202391,2015-16,6
202397,2023-24,14
202397,2022-23,13
202397,2021-22,12
202397,2020-21,11
202397,2019-20,10
202397,2018-19,9
202397,2017-18,8
202397,2016-17,7
202397,2015-16,6
1627746,2023-24,4
1627746,2022-23,4
1627746,2021-22,4
1627746,2020-21,4
1627746,2019-20,4
1627746,2018-19,3
1627746,2017-18,2
1627746,2016-17,1
1627812,2023-24,5
1627812,2022-23,5
1627812,2021-22,5
1627812,2020-21,5
1627812,2019-20,4
1627812,2018-19,3
1627812,2017-18,2
1627812,2016-17,1
1627814,2023-24,6
1627814,2022-23,6
1627814,2021-22,5
1627814,2020-21,4
1627814,2019-20,3
1627814,2018-19,2
1627814,2017-18,1
1627815,2023-24,1
1627815,2022-23,1
1627815,2021-22,1
1627815,2020-21,1
1627815,2019-20,1
1627815,2018-19,1
1627815,2017-18,1
1627815,2016-17,1
1627748,2023-24,5
1627748,2022-23,5
1627748,2021-22,5
1627748,2020-21,5
1627748,2019-20,4
1627748,2018-19,3
1627748,2017-18,2
1627748,2016-17,1
1627817,2023-24,2
1627817,2022-23,2
1627817,2021-22,2
1627817,2020-21,2
1627817,2019-20,2
1627817,2018-19,2
1627817,2017-18,2
1627817,2016-17,1
1627816,2023-24,3
1627816,2022-23,3
1627816,2021-22,3
1627816,2020-21,3
1627816,2019-20,3
1627816,2018-19,3
1627816,2017-18,2
1627816,2016-17,1
202407,2023-24,3
202407,2022-23,3
202407,2021-22,3
202407,2020-21,3
202407,2019-20,3
202407,2018-19,3
202407,2017-18,3
202407,2016-17,3
202407,2015-16,2
1627819,2023-24,2
1627819,2022-23,2
1627819,2021-22,2
1627819,2020-21,2
1627819,2019-20,2
1627819,2018-19,2
1627819,2017-18,2
1627819,2016-17,1
1627820,2023-24,4
1627820,2022-23,4
1627820,2021-22,4
1627820,2020-21,3
1627820,2019-20,3
1627820,2018-19,2
1627820,2017-18,1
1627821,2023-24,1
1627821,2022-23,1
1627821,2021-22,1
1627821,2020-21,1
1627821,2019-20,1
1627821,2018-19,1
1627821,2017-18,1
202412,2023-24,4
202412,2022-23,4
202412,2021-22,4
202412,2020-21,4
202412,2019-20,4
202412,2018-19,4
202412,2017-18,4
202412,2016-17,4
202412,2015-16,3
1627823,2023-24,7
1627823,2022-23,7
1627823,2021-22,6
1627823,2020-21,5
1627823,2019-20,4
1627823,2018-19,3
1627823,2017-18,2
1627823,2016-17,1
1627824,2023-24,2
1627824,2022-23,2
1627824,2021-22,2
1627824,2020-21,2
1627824,2019-20,2
1627824,2018-19,2
1627824,2017-18,1
1627826,2023-24,8
1627826,2022-23,7
1627826,2021-22,6
1627826,2020-21,5
1627826,2019-20,4
1627826,2018-19,3
1627826,2017-18,2
1627826,2016-17,1
1627827,2023-24,8
1627827,2022-23,7
1627827,2021-22,6
1627827,2020-21,5
1627827,2019-20,4
1627827,2018-19,3
1627827,2017-18,2
1627827,2016-17,1
1627832,2023-24,8
1627832,2022-23,7
1627832,2021-22,6
1627832,2020-21,5
1627832,2019-20,4
1627832,2018-19,3
1627832,2017-18,2
1627832,2016-17,1
1627834,2023-24,2
1627834,2022-23,2
1627834,2021-22,2
1627834,2020-21,2
1627834,2019-20,2
1627834,2018-19,2
1627834,2017-18,2
1627834,2016-17,1
1627835,2023-24,2
1627835,2022-23,2
1627835,2021-22,2
1627835,2020-21,2
1627835,2019-20,2
1627835,2018-19,2
1627835,2017-18,2
1627835,2016-17,1
1627753,2023-24,2
1627753,2022-23,2
1627753,2021-22,2
1627753,2020-21,2
1627753,2019-20,2
1627753,2018-19,2
1627753,2017-18,1
1627846,2023-24,5
1627846,2022-23,5
1627846,2021-22,5
1627846,2020-21,4
1627846,2019-20,3
1627846,2018-19,2
1627846,2017-18,1
1627754,2023-24,1
1627754,2022-23,1
1627754,2021-22,1
1627754,2020-21,1
1627754,2019-20,1
1627754,2018-19,1
1627754,2017-18,1
1627754,2016-17,1
1627848,2023-24,1
1627848,2022-23,1
1627848,2021-22,1
1627848,2020-21,1
1627848,2019-20,1
1627848,2018-19,1
1627848,2017-18,1
1627848,2016-17,1
1627849,2023-24,1
1627849,2022-23,1
1627849,2021-22,1
1627849,2020-21,1
1627849,2019-20,1
1627849,2018-19,1
1627849,2017-18,1
1627849,2016-17,1
1627850,2023-24,2
1627850,2022-23,2
1627850,2021-22,2
1627850,2020-21,2
1627850,2019-20,2
1627850,2018-19,2
1627850,2017-18,2
1627850,2016-17,1
1627755,2023-24,3
1627755,2022-23,3
1627755,2021-22,3
1627755,2020-21,3
1627755,2019-20,3
1627755,2018-19,3
1627755,2017-18,2
1627755,2016-17,1
1627852,2023-24,2
1627852,2022-23,2
1627852,2021-22,2
1627852,2020-21,2
1627852,2019-20,2
1627852,2018-19,2
1627852,2017-18,2
1627852,2016-17,1
1627853,2023-24,7
1627853,2022-23,6
1627853,2021-22,5
1627853,2020-21,4
1627853,2019-20,3
1627853,2018-19,2
1627853,2017-18,1
1627854,2023-24,7
1627854,2022-23,7
1627854,2021-22,6
1627854,2020-21,5
1627854,2019-20,4
1627854,2018-19,3
1627854,2017-18,2
1627854,2016-17,1
1627855,2023-24,3
1627855,2022-23,3
1627855,2021-22,3
1627855,2020-21,3
1627855,2019-20,3
1627855,2018-19,3
1627855,2017-18,2
1627855,2016-17,1
1627856,2023-24,1
1627856,2022-23,1
1627856,2021-22,1
1627856,2020-21,1
1627856,2019-20,1
1627856,2018-19,1
1627856,2017-18,1
1627851,2023-24,2
1627851,2022-23,2
1627851,2021-22,2
1627851,2020-21,2
1627851,2019-20,2
1627851,2018-19,2
1627851,2017-18,2
1627851,2016-17,1
1627858,2023-24,1
1627858,2022-23,1
1627858,2021-22,1
1627858,2020-21,1
1627858,2019-20,1
1627858,2018-19,1
1627858,2017-18,1
1627757,2023-24,1
1627757,2022-23,1
1627757,2021-22,1
1627757,2020-21,1
1627757,2019-20,1
1627757,2018-19,1
1627757,2017-18,1
1627757,2016-17,1
1627863,2023-24,8
1627863,2022-23,7
1627863,2021-22,6
1627863,2020-21,5
1627863,2019-20,4
1627863,2018-19,3
1627863,2017-18,2
1627863,2016-17,1
1627868,2023-24,1
1627868,2022-23,1
1627868,2021-22,1
1627868,2020-21,1
1627868,2019-20,1
1627868,2018-19,1
1627868,2017-18,1
1627868,2016-17,1
1627875,2023-24,2
1627875,2022-23,2
1627875,2021-22,2
1627875,2020-21,2
1627875,2019-20,2
1627875,2018-19,2
1627875,2017-18,2
1627875,2016-17,1
1627883,2023-24,2
1627883,2022-23,2
1627883,2021-22,2
1627883,2020-21,2
1627883,2019-20,2
1627883,2018-19,2
1627883,2017-18,1
1627884,2023-24,8
1627884,2022-23,7
1627884,2021-22,6
1627884,2020-21,5
1627884,2019-20,4
1627884,2018-19,3
1627884,2017-18,2
1627884,2016-17,1
1627885,2023-24,7
1627885,2022-23,6
1627885,2021-22,5
1627885,2020-21,4
1627885,2019-20,3
1627885,2018-19,2
1627885,2017-18,1
202498,2023-24,9
202498,2022-23,9
202498,2021-22,9
202498,2020-21,9
202498,2019-20,9
202498,2018-19,8
202498,2017-18,7
202498,2016-17,6
202498,2015-16,5
1627936,2023-24,7
1627936,2022-23,6
1627936,2021-22,5
1627936,2020-21,4
1627936,2019-20,3
1627936,2018-19,2
1627936,2017-18,1
1627773,2023-24,1
1627773,2022-23,1
1627773,2021-22,1
1627773,2020-21,1
1627773,2019-20,1
1627773,2018-19,1
1627773,2017-18,1
1627773,2016-17,1
1627982,2023-24,2
1627982,2022-23,2
1627982,2021-22,2
1627982,2020-21,2
1627982,2019-20,2
1627982,2018-19,1
1627982,2017-18,1
1627988,2023-24,1
1627988,2022-23,1
1627988,2021-22,1
1627988,2020-21,1
1627988,2019-20,1
1627988,2018-19,1
1627988,2017-18,1
1628021,2023-24,6
1628021,2022-23,6
1628021,2021-22,6
1628021,2020-21,5
1628021,2019-20,4
1628021,2018-19,3
1628021,2017-18,2
1628021,2016-17,1
1628035,2023-24,5
1628035,2022-23,5
1628035,2021-22,5
1628035,2020-21,4
1628035,2019-20,3
1628035,2018-19,2
1628035,2017-18,1
203100,2023-24,4
203100,2022-23,4
203100,2021-22,4
203100,2020-21,4
203100,2019-20,4
203100,2018-19,4
203100,2017-18,4
203100,2016-17,4
203100,2015-16,4
1628070,2023-24,1
1628070,2022-23,1
1628070,2021-22,1
1628070,2020-21,1
1628070,2019-20,1
1628070,2018-19,1
1626173,2023-24,3
1626173,2022-23,3
1626173,2021-22,3
1626173,2020-21,3
1626173,2019-20,3
1626173,2018-19,3
1626173,2017-18,3
1626173,2016-17,2
1626173,2015-16,1
202681,2023-24,13
202681,2022-23,12
202681,2021-22,11
202681,2020-21,10
202681,2019-20,9
202681,2018-19,8
202681,2017-18,7
202681,2016-17,6
202681,2015-16,5
202682,2023-24,7
202682,2022-23,7
202682,2021-22,7
202682,2020-21,7
202682,2019-20,7
202682,2018-19,7
202682,2017-18,7
202682,2016-17,6
202682,2015-16,5
202683,2023-24,11
202683,2022-23,11
202683,2021-22,11
202683,2020-21,10
202683,2019-20,9
202683,2018-19,8
202683,2017-18,7
202683,2016-17,6
202683,2015-16,5
202684,2023-24,12
202684,2022-23,11
202684,2021-22,11
202684,2020-21,10
202684,2019-20,9
202684,2018-19,8
202684,2017-18,7
202684,2016-17,6
202684,2015-16,5
202685,2023-24,12
202685,2022-23,11
202685,2021-22,10
202685,2020-21,9
202685,2019-20,8
202685,2018-19,7
202685,2017-18,6
202685,2016-17,5
202685,2015-16,4
1626175,2023-24,3
1626175,2022-23,3
1626175,2021-22,3
1626175,2020-21,3
1626175,2019-20,3
1626175,2018-19,3
1626175,2017-18,3
1626175,2016-17,2
1626175,2015-16,1
202687,2023-24,13
202687,2022-23,12
202687,2021-22,11
202687,2020-21,10
202687,2019-20,9
202687,2018-19,8
202687,2017-18,7
202687,2016-17,6
202687,2015-16,5
202688,2023-24,9
202688,2022-23,9
202688,2021-22,9
202688,2020-21,8
202688,2019-20,8
202688,2018-19,7
202688,2017-18,6
202688,2016-17,6
202688,2015-16,5
202689,2023-24,12
202689,2022-23,12
202689,2021-22,11
202689,2020-21,10
202689,2019-20,9
202689,2018-19,8
202689,2017-18,7
202689,2016-17,6
202689,2015-16,5
202690,2023-24,6
202690,2022-23,6
202690,2021-22,6
202690,2020-21,6
202690,2019-20,6
202690,2018-19,6
